x,y,VCP0.32f10000h0,VCP0.72f10000h0,VCP1.18f10000h0,HCP0.32f10000h0,HCP0.72f10000h0,HCP1.18f10000h0,elevation
338485.9230613443,405361.40418219205,11.328739682514302,6.945147934893484,7.063820798196087,11.328739682514302,6.945147934893484,7.063820798196087,0.0
338490.34543616907,405361.40418219205,2.13024802773583,3.2898584916534297,5.305678597807767,2.13024802773583,3.2898584916534297,5.305678597807767,0.0
338494.7678109938,405361.40418219205,-1.1353037286884409,1.6363699156464686,4.499467562065393,-1.1353037286884409,1.6363699156464686,4.499467562065393,0.0
338499.1901858186,405361.40418219205,-0.5062554289476696,1.5452064703863673,4.282591295769353,-0.5062554289476696,1.5452064703863673,4.282591295769353,0.0
338503.61256064335,405361.40418219205,0.6789737245545727,2.4804126891215024,5.108267345097509,0.6789737245545727,2.4804126891215024,5.108267345097509,0.0
338508.0349354681,405361.40418219205,0.3776843209110925,2.7281794960020447,5.641168499970819,0.3776843209110925,2.7281794960020447,5.641168499970819,0.0
338512.45731029287,405361.40418219205,0.29522523898486236,2.5370704870943057,5.765528501774395,0.29522523898486236,2.5370704870943057,5.765528501774395,0.0
338516.87968511763,405361.40418219205,-0.5457023765242063,3.0814567507689468,6.276387930697628,-0.5457023765242063,3.0814567507689468,6.276387930697628,0.0
338521.3020599424,405361.40418219205,-1.1707867172628714,3.1351545155039497,6.199371320203948,-1.1707867172628714,3.1351545155039497,6.199371320203948,0.0
338525.72443476715,405361.40418219205,0.723740633001381,3.9907057370211816,7.944498893579813,0.723740633001381,3.9907057370211816,7.944498893579813,0.0
338530.1468095919,405361.40418219205,0.6121505022889381,3.8735798856858876,7.5300216948324294,0.6121505022889381,3.8735798856858876,7.5300216948324294,0.0
338534.5691844167,405361.40418219205,2.1017997870941594,4.3257666040965965,7.638335653577217,2.1017997870941594,4.3257666040965965,7.638335653577217,0.0
338538.99155924143,405361.40418219205,-1.2632198615623533,3.841345140189271,7.394745657413732,-1.2632198615623533,3.841345140189271,7.394745657413732,0.0
338543.4139340662,405361.40418219205,0.4992568720346716,4.281172445585064,7.891849092069824,0.4992568720346716,4.281172445585064,7.891849092069824,0.0
338547.83630889095,405361.40418219205,0.8634869732375764,3.9814458770054304,7.440892852067099,0.8634869732375764,3.9814458770054304,7.440892852067099,0.0
338552.2586837157,405361.40418219205,-0.5704030884589015,2.3889790781148386,6.052415418060723,-0.5704030884589015,2.3889790781148386,6.052415418060723,0.0
338477.0783116948,405364.866666666,13.970204388416855,7.725446655359868,7.199606850694134,13.970204388416855,7.725446655359868,7.199606850694134,0.0
338481.50068651955,405364.866666666,6.7076770843027145,4.956528045041196,6.083540718253938,6.7076770843027145,4.956528045041196,6.083540718253938,0.0
338485.9230613443,405364.866666666,0.5697076275222152,2.02334693413094,4.576363878506432,0.5697076275222152,2.02334693413094,4.576363878506432,0.0
338490.34543616907,405364.866666666,-0.24709200787919075,1.6574743306444062,4.299458439834461,-0.24709200787919075,1.6574743306444062,4.299458439834461,0.0
338494.7678109938,405364.866666666,-1.7779847558920114,0.4756617153697092,3.5340404855351353,-1.7779847558920114,0.4756617153697092,3.5340404855351353,0.0
338499.1901858186,405364.866666666,0.4747308547741265,1.725261582765444,4.563331606018398,0.4747308547741265,1.725261582765444,4.563331606018398,0.0
338503.61256064335,405364.866666666,1.2602001557097717,2.662034839026642,5.73404102100957,1.2602001557097717,2.662034839026642,5.73404102100957,0.0
338508.0349354681,405364.866666666,0.18038592153851413,2.727681571739616,5.680626574454699,0.18038592153851413,2.727681571739616,5.680626574454699,0.0
338512.45731029287,405364.866666666,-0.1811532116611441,2.8191894042999888,5.922902783383461,-0.1811532116611441,2.8191894042999888,5.922902783383461,0.0
338516.87968511763,405364.866666666,-1.6335558213283394,2.980530581154893,6.5479216825540805,-1.6335558213283394,2.980530581154893,6.5479216825540805,0.0
338521.3020599424,405364.866666666,-1.2966888163495447,3.2209063477356032,6.530082362397468,-1.2966888163495447,3.2209063477356032,6.530082362397468,0.0
338525.72443476715,405364.866666666,0.256444808871176,3.6591612962193456,7.2575577273454295,0.256444808871176,3.6591612962193456,7.2575577273454295,0.0
338530.1468095919,405364.866666666,0.43065907044528234,3.644795501367189,7.157857375590745,0.43065907044528234,3.644795501367189,7.157857375590745,0.0
338534.5691844167,405364.866666666,2.0588279900434334,4.0041891845658695,7.574415019562713,2.0588279900434334,4.0041891845658695,7.574415019562713,0.0
338538.99155924143,405364.866666666,-2.2540588302583613,3.4043270401302674,7.215242209317364,-2.2540588302583613,3.4043270401302674,7.215242209317364,0.0
338543.4139340662,405364.866666666,0.1153817129606069,3.973315994094316,7.888542906613834,0.1153817129606069,3.973315994094316,7.888542906613834,0.0
338547.83630889095,405364.866666666,-0.5698317079406899,3.223447691937367,6.980673850154171,-0.5698317079406899,3.223447691937367,6.980673850154171,0.0
338552.2586837157,405364.866666666,0.2079680454690811,2.4221112894037327,5.09071957610851,0.2079680454690811,2.4221112894037327,5.09071957610851,0.0
338556.6810585405,405364.866666666,0.07668704223839516,3.0725647829930254,5.7746647155759785,0.07668704223839516,3.0725647829930254,5.7746647155759785,0.0
338472.65593687,405368.32915114,11.137536187870378,6.7419031455577,6.970813881952202,11.137536187870378,6.7419031455577,6.970813881952202,0.0
338477.0783116948,405368.32915114,2.4538803439300185,2.473898288513993,4.151250525944744,2.4538803439300185,2.473898288513993,4.151250525944744,0.0
338481.50068651955,405368.32915114,0.5003985836749885,1.934497991545541,4.453551904113175,0.5003985836749885,1.934497991545541,4.453551904113175,0.0
338485.9230613443,405368.32915114,-0.7879188338801494,1.6606222595056273,4.458618359516386,-0.7879188338801494,1.6606222595056273,4.458618359516386,0.0
338490.34543616907,405368.32915114,0.9934728949835542,1.5539384993630045,3.9663067989294327,0.9934728949835542,1.5539384993630045,3.9663067989294327,0.0
338494.7678109938,405368.32915114,-0.037509910273370764,1.8733410570199711,5.660781448566448,-0.037509910273370764,1.8733410570199711,5.660781448566448,0.0
338499.1901858186,405368.32915114,1.6967763994526501,2.591073143314192,4.654517897966328,1.6967763994526501,2.591073143314192,4.654517897966328,0.0
338503.61256064335,405368.32915114,-0.24523046180237848,2.1244764912860172,5.069147317377208,-0.24523046180237848,2.1244764912860172,5.069147317377208,0.0
338508.0349354681,405368.32915114,-0.32112165758346933,2.7404353928592613,5.675546974377705,-0.32112165758346933,2.7404353928592613,5.675546974377705,0.0
338512.45731029287,405368.32915114,-0.47367303471716177,3.079405582751864,6.414557569296507,-0.47367303471716177,3.079405582751864,6.414557569296507,0.0
338516.87968511763,405368.32915114,0.48867987092757537,3.568166308280112,6.880999611347756,0.48867987092757537,3.568166308280112,6.880999611347756,0.0
338521.3020599424,405368.32915114,0.5924452889451841,3.7866874764790786,7.3447441063221355,0.5924452889451841,3.7866874764790786,7.3447441063221355,0.0
338525.72443476715,405368.32915114,0.3060243575013802,3.950017674737388,7.18066499186366,0.3060243575013802,3.950017674737388,7.18066499186366,0.0
338530.1468095919,405368.32915114,0.18526551855530937,3.589369208515529,6.867858424140624,0.18526551855530937,3.589369208515529,6.867858424140624,0.0
338534.5691844167,405368.32915114,0.9867749359810362,3.554987228683997,7.384437360243286,0.9867749359810362,3.554987228683997,7.384437360243286,0.0
338538.99155924143,405368.32915114,-1.8651526216099912,2.9616529975939505,6.89296811898518,-1.8651526216099912,2.9616529975939505,6.89296811898518,0.0
338543.4139340662,405368.32915114,-1.482010536753048,3.034625866285024,7.208347241660531,-1.482010536753048,3.034625866285024,7.208347241660531,0.0
338547.83630889095,405368.32915114,-0.21252496878815572,3.2687684841102,6.420730549603064,-0.21252496878815572,3.2687684841102,6.420730549603064,0.0
338552.2586837157,405368.32915114,-0.07773409134429729,2.472203221172718,5.458272998136968,-0.07773409134429729,2.472203221172718,5.458272998136968,0.0
338556.6810585405,405368.32915114,-0.5547062938922143,2.233241132020918,4.994773030527303,-0.5547062938922143,2.233241132020918,4.994773030527303,0.0
338463.8111872205,405371.79163561395,14.905947872966603,8.34514705207432,7.797949759850013,14.905947872966603,8.34514705207432,7.797949759850013,0.0
338468.23356204526,405371.79163561395,3.7578281035524705,3.0520305882724923,3.3454931039364437,3.7578281035524705,3.0520305882724923,3.3454931039364437,0.0
338472.65593687,405371.79163561395,1.2318080116569354,2.1383437716455305,4.060999976550437,1.2318080116569354,2.1383437716455305,4.060999976550437,0.0
338477.0783116948,405371.79163561395,-0.9658694100335923,1.7034823351775985,4.369295881199302,-0.9658694100335923,1.7034823351775985,4.369295881199302,0.0
338481.50068651955,405371.79163561395,-1.283385595688679,1.4311245983817196,4.233311686867243,-1.283385595688679,1.4311245983817196,4.233311686867243,0.0
338485.9230613443,405371.79163561395,-1.6115967632000796,1.423172897353715,4.113033971541257,-1.6115967632000796,1.423172897353715,4.113033971541257,0.0
338490.34543616907,405371.79163561395,1.2524854770566745,1.808634026887714,4.315957936597028,1.2524854770566745,1.808634026887714,4.315957936597028,0.0
338494.7678109938,405371.79163561395,0.09050107276350021,2.426691812119291,4.401757185074752,0.09050107276350021,2.426691812119291,4.401757185074752,0.0
338499.1901858186,405371.79163561395,-1.4699108667030454,0.1927795712588357,2.8711349965479758,-1.4699108667030454,0.1927795712588357,2.8711349965479758,0.0
338503.61256064335,405371.79163561395,-0.9281992255977585,1.9845693299030922,4.84263355816458,-0.9281992255977585,1.9845693299030922,4.84263355816458,0.0
338508.0349354681,405371.79163561395,-1.1569774433564106,2.3367024136315613,5.598425952674969,-1.1569774433564106,2.3367024136315613,5.598425952674969,0.0
338512.45731029287,405371.79163561395,0.816305222780272,3.428477420324127,7.004042408800371,0.816305222780272,3.428477420324127,7.004042408800371,0.0
338516.87968511763,405371.79163561395,0.6650339232160664,3.635989546445011,7.032876846848608,0.6650339232160664,3.635989546445011,7.032876846848608,0.0
338521.3020599424,405371.79163561395,0.739483302842652,4.343672207019226,7.854774566630965,0.739483302842652,4.343672207019226,7.854774566630965,0.0
338525.72443476715,405371.79163561395,-1.323246693226373,3.3839671974576757,7.078397684367841,-1.323246693226373,3.3839671974576757,7.078397684367841,0.0
338530.1468095919,405371.79163561395,-0.3840811888106385,3.4589316240363472,6.851775664383,-0.3840811888106385,3.4589316240363472,6.851775664383,0.0
338534.5691844167,405371.79163561395,0.12392909741033908,3.6351848282925348,7.186223896833154,0.12392909741033908,3.6351848282925348,7.186223896833154,0.0
338538.99155924143,405371.79163561395,-0.45217903814032356,3.1965364891383934,6.84703127000527,-0.45217903814032356,3.1965364891383934,6.84703127000527,0.0
338543.4139340662,405371.79163561395,-0.7569229757077329,3.170351143730396,6.919275243422878,-0.7569229757077329,3.170351143730396,6.919275243422878,0.0
338547.83630889095,405371.79163561395,-0.6876393270610723,2.7211100043459604,5.968982980897633,-0.6876393270610723,2.7211100043459604,5.968982980897633,0.0
338552.2586837157,405371.79163561395,-0.9838656879478107,2.742280624352941,6.053690107591703,-0.9838656879478107,2.742280624352941,6.053690107591703,0.0
338556.6810585405,405371.79163561395,-0.04437647748790318,2.1150414923111054,4.9785139446231295,-0.04437647748790318,2.1150414923111054,4.9785139446231295,0.0
338561.10343336524,405371.79163561395,-1.1312461452257474,1.9531891587935903,4.869906909431991,-1.1312461452257474,1.9531891587935903,4.869906909431991,0.0
338454.966437571,405375.2541200879,17.66732313906013,9.560446316548157,8.449822019032615,17.66732313906013,9.560446316548157,8.449822019032615,0.0
338459.38881239574,405375.2541200879,4.47161143676235,3.6313432313747813,2.3484360639232946,4.47161143676235,3.6313432313747813,2.3484360639232946,0.0
338463.8111872205,405375.2541200879,1.487729105833146,2.41606783207431,3.2195593472204345,1.487729105833146,2.41606783207431,3.2195593472204345,0.0
338468.23356204526,405375.2541200879,-0.8415236659124491,1.5602084973686268,4.151720363713406,-0.8415236659124491,1.5602084973686268,4.151720363713406,0.0
338472.65593687,405375.2541200879,0.24901816748774497,1.7198858790559786,4.3322979058379065,0.24901816748774497,1.7198858790559786,4.3322979058379065,0.0
338477.0783116948,405375.2541200879,-1.0240203330281903,1.3755217541135463,4.325252684780688,-1.0240203330281903,1.3755217541135463,4.325252684780688,0.0
338481.50068651955,405375.2541200879,-1.4241767418349336,1.356419049171395,4.0142078273956585,-1.4241767418349336,1.356419049171395,4.0142078273956585,0.0
338485.9230613443,405375.2541200879,-1.3631649187077461,1.3953943638551378,4.04731871144679,-1.3631649187077461,1.3953943638551378,4.04731871144679,0.0
338490.34543616907,405375.2541200879,-1.133647301624258,1.6715189097269743,4.356822450323765,-1.133647301624258,1.6715189097269743,4.356822450323765,0.0
338494.7678109938,405375.2541200879,-0.8992602846919164,1.5231407951139917,4.145175908297914,-0.8992602846919164,1.5231407951139917,4.145175908297914,0.0
338499.1901858186,405375.2541200879,-1.209030432850423,1.7629043110027847,4.527356405282702,-1.209030432850423,1.7629043110027847,4.527356405282702,0.0
338503.61256064335,405375.2541200879,0.0843122920309831,2.199126027178129,4.813602238616252,0.0843122920309831,2.199126027178129,4.813602238616252,0.0
338508.0349354681,405375.2541200879,3.0676722323375607,4.10254524534106,6.82376690766996,3.0676722323375607,4.10254524534106,6.82376690766996,0.0
338512.45731029287,405375.2541200879,5.961230192676584,5.140227824598016,8.481561057667678,5.961230192676584,5.140227824598016,8.481561057667678,0.0
338516.87968511763,405375.2541200879,0.9911003012321026,3.5991516362609026,7.266112729552595,0.9911003012321026,3.5991516362609026,7.266112729552595,0.0
338521.3020599424,405375.2541200879,1.1792624650369294,3.7863042635297086,6.800792356504727,1.1792624650369294,3.7863042635297086,6.800792356504727,0.0
338525.72443476715,405375.2541200879,-0.2462184592657119,3.4947263935337585,6.979847075135529,-0.2462184592657119,3.4947263935337585,6.979847075135529,0.0
338530.1468095919,405375.2541200879,-0.6133647455307268,3.178988467950415,6.82088195451148,-0.6133647455307268,3.178988467950415,6.82088195451148,0.0
338534.5691844167,405375.2541200879,0.4279785467273718,3.68418827555733,7.361437172310097,0.4279785467273718,3.68418827555733,7.361437172310097,0.0
338538.99155924143,405375.2541200879,0.7076472916830396,3.674160077189148,7.0294501354722625,0.7076472916830396,3.674160077189148,7.0294501354722625,0.0
338543.4139340662,405375.2541200879,-0.11242650314733538,3.136464067280708,6.292939295649661,-0.11242650314733538,3.136464067280708,6.292939295649661,0.0
338547.83630889095,405375.2541200879,-0.5221791146294966,2.84438849061843,5.981295290257912,-0.5221791146294966,2.84438849061843,5.981295290257912,0.0
338552.2586837157,405375.2541200879,-0.36663524856965646,2.740919058177867,5.841225621858061,-0.36663524856965646,2.740919058177867,5.841225621858061,0.0
338556.6810585405,405375.2541200879,-0.027166208903243567,2.473694726180952,5.149747854019032,-0.027166208903243567,2.473694726180952,5.149747854019032,0.0
338561.10343336524,405375.2541200879,-0.3699432450443979,2.0709982610888984,4.896948471700872,-0.3699432450443979,2.0709982610888984,4.896948471700872,0.0
338446.12168792146,405378.7166045619,19.28745665338885,10.312028109421487,8.883265797767635,19.28745665338885,10.312028109421487,8.883265797767635,0.0
338450.5440627462,405378.7166045619,4.665387576740803,4.148789716102271,1.3359065945524347,4.665387576740803,4.148789716102271,1.3359065945524347,0.0
338454.966437571,405378.7166045619,1.3959421564099588,2.6605911436682863,2.334908492055798,1.3959421564099588,2.6605911436682863,2.334908492055798,0.0
338459.38881239574,405378.7166045619,-0.7032645640582702,1.5762177133014803,3.8178853914073017,-0.7032645640582702,1.5762177133014803,3.8178853914073017,0.0
338463.8111872205,405378.7166045619,-1.224579531441911,1.3363593163019143,3.9204823217016265,-1.224579531441911,1.3363593163019143,3.9204823217016265,0.0
338468.23356204526,405378.7166045619,-1.5648309566904637,1.0898408370143193,4.128906654998043,-1.5648309566904637,1.0898408370143193,4.128906654998043,0.0
338472.65593687,405378.7166045619,-0.6891850609022134,1.2831274667540546,4.116233058631399,-0.6891850609022134,1.2831274667540546,4.116233058631399,0.0
338477.0783116948,405378.7166045619,-1.4409852561293257,1.3942254550929816,4.275774538226031,-1.4409852561293257,1.3942254550929816,4.275774538226031,0.0
338481.50068651955,405378.7166045619,-0.4754710095589379,1.793069490772359,4.580128929717352,-0.4754710095589379,1.793069490772359,4.580128929717352,0.0
338485.9230613443,405378.7166045619,0.005933584533575283,1.8417828493584483,4.511816253250219,0.005933584533575283,1.8417828493584483,4.511816253250219,0.0
338490.34543616907,405378.7166045619,-0.9061467898853901,1.5926914561759156,4.245075041357924,-0.9061467898853901,1.5926914561759156,4.245075041357924,0.0
338494.7678109938,405378.7166045619,-0.5549617368812393,1.442815185851151,4.10531720232869,-0.5549617368812393,1.442815185851151,4.10531720232869,0.0
338499.1901858186,405378.7166045619,0.25420322007018864,2.4556426075217406,5.401661311135384,0.25420322007018864,2.4556426075217406,5.401661311135384,0.0
338503.61256064335,405378.7166045619,0.9489232478746207,2.6764258492616757,5.579917573535485,0.9489232478746207,2.6764258492616757,5.579917573535485,0.0
338508.0349354681,405378.7166045619,1.4027554371170585,3.2047472529299252,6.563706943115466,1.4027554371170585,3.2047472529299252,6.563706943115466,0.0
338512.45731029287,405378.7166045619,3.957826653009126,4.363634297151523,7.563564468393069,3.957826653009126,4.363634297151523,7.563564468393069,0.0
338516.87968511763,405378.7166045619,1.018785548925235,3.677695464069126,7.4821235745884636,1.018785548925235,3.677695464069126,7.4821235745884636,0.0
338521.3020599424,405378.7166045619,-0.38889741353459156,3.260389290367431,6.654682234362447,-0.38889741353459156,3.260389290367431,6.654682234362447,0.0
338525.72443476715,405378.7166045619,-0.5769941354963253,2.86447402963818,6.583467257129593,-0.5769941354963253,2.86447402963818,6.583467257129593,0.0
338530.1468095919,405378.7166045619,0.536709897116072,3.5812418125506795,6.957316897414011,0.536709897116072,3.5812418125506795,6.957316897414011,0.0
338534.5691844167,405378.7166045619,0.4080387738495647,3.018230870116962,6.214418242408711,0.4080387738495647,3.018230870116962,6.214418242408711,0.0
338538.99155924143,405378.7166045619,0.24632935638190673,2.9448002703558784,5.987674056942512,0.24632935638190673,2.9448002703558784,5.987674056942512,0.0
338543.4139340662,405378.7166045619,-0.003966330351746361,2.6309126565724714,5.51358663495827,-0.003966330351746361,2.6309126565724714,5.51358663495827,0.0
338547.83630889095,405378.7166045619,0.19661118122777554,3.0983792794652265,5.952727611045659,0.19661118122777554,3.0983792794652265,5.952727611045659,0.0
338552.2586837157,405378.7166045619,0.038592755474142745,2.642979330545135,5.586125977222887,0.038592755474142745,2.642979330545135,5.586125977222887,0.0
338556.6810585405,405378.7166045619,-0.10070560650250249,2.157964452850985,4.902066647512246,-0.10070560650250249,2.157964452850985,4.902066647512246,0.0
338561.10343336524,405378.7166045619,0.12635912751094466,2.1166468032470585,4.857909587492188,0.12635912751094466,2.1166468032470585,4.857909587492188,0.0
338565.52580819,405378.7166045619,-1.514536766715422,1.4545129979832425,4.197457172477048,-1.514536766715422,1.4545129979832425,4.197457172477048,0.0
338437.27693827194,405382.17908903584,19.615329349437467,10.520746607480916,9.05174316607688,19.615329349437467,10.520746607480916,9.05174316607688,0.0
338441.6993130967,405382.17908903584,4.439907691745295,4.550831974991282,0.5104469818695869,4.439907691745295,4.550831974991282,0.5104469818695869,0.0
338446.12168792146,405382.17908903584,1.0882831315348347,2.7537910032187263,1.788206906814573,1.0882831315348347,2.7537910032187263,1.788206906814573,0.0
338450.5440627462,405382.17908903584,-0.6143073823312311,1.4304115028301092,3.502507297100058,-0.6143073823312311,1.4304115028301092,3.502507297100058,0.0
338454.966437571,405382.17908903584,-1.6460546254286565,1.0641458502561942,3.821245571280411,-1.6460546254286565,1.0641458502561942,3.821245571280411,0.0
338459.38881239574,405382.17908903584,-1.3269172196215113,1.0454474692900844,4.055177551553272,-1.3269172196215113,1.0454474692900844,4.055177551553272,0.0
338463.8111872205,405382.17908903584,-1.4643838629421895,0.7702172619513127,4.006125642787251,-1.4643838629421895,0.7702172619513127,4.006125642787251,0.0
338468.23356204526,405382.17908903584,-0.9478775201824468,1.3613345965816628,4.465510071224307,-0.9478775201824468,1.3613345965816628,4.465510071224307,0.0
338472.65593687,405382.17908903584,-0.4549857213855847,1.3273211249718049,4.207885768228686,-0.4549857213855847,1.3273211249718049,4.207885768228686,0.0
338477.0783116948,405382.17908903584,-0.6143034591425822,1.4694604568867276,4.215915427699954,-0.6143034591425822,1.4694604568867276,4.215915427699954,0.0
338481.50068651955,405382.17908903584,-1.1064022576030648,1.4089965557184922,4.062629577552125,-1.1064022576030648,1.4089965557184922,4.062629577552125,0.0
338485.9230613443,405382.17908903584,-2.144139830492592,1.1143624899936015,3.878641151480435,-2.144139830492592,1.1143624899936015,3.878641151480435,0.0
338490.34543616907,405382.17908903584,-2.3667664891338864,0.9199024595371766,3.603666911684759,-2.3667664891338864,0.9199024595371766,3.603666911684759,0.0
338494.7678109938,405382.17908903584,-0.4815765787503355,1.5888215776381733,4.170196327641909,-0.4815765787503355,1.5888215776381733,4.170196327641909,0.0
338499.1901858186,405382.17908903584,0.3026057861871557,2.2709371687842452,5.1331828445256305,0.3026057861871557,2.2709371687842452,5.1331828445256305,0.0
338503.61256064335,405382.17908903584,0.6697475882166052,2.8350968756310113,6.094675919634082,0.6697475882166052,2.8350968756310113,6.094675919634082,0.0
338508.0349354681,405382.17908903584,0.2157731665337461,2.923039954003168,5.878396465210859,0.2157731665337461,2.923039954003168,5.878396465210859,0.0
338512.45731029287,405382.17908903584,0.39715514103624566,3.21543865631743,6.366579934281958,0.39715514103624566,3.21543865631743,6.366579934281958,0.0
338516.87968511763,405382.17908903584,-1.0061217395707804,2.5339644497604006,5.712205740219122,-1.0061217395707804,2.5339644497604006,5.712205740219122,0.0
338521.3020599424,405382.17908903584,-0.8175453917488861,2.8814745292295605,6.400614832991328,-0.8175453917488861,2.8814745292295605,6.400614832991328,0.0
338525.72443476715,405382.17908903584,-1.2610395504033272,2.4368375112038,5.961653536349313,-1.2610395504033272,2.4368375112038,5.961653536349313,0.0
338530.1468095919,405382.17908903584,0.40991629875441626,3.141966779016088,6.3211811421147495,0.40991629875441626,3.141966779016088,6.3211811421147495,0.0
338534.5691844167,405382.17908903584,0.38187087674321213,2.841419017974353,5.885926351976922,0.38187087674321213,2.841419017974353,5.885926351976922,0.0
338538.99155924143,405382.17908903584,0.17180660913466722,2.3381983599936205,5.12624155437616,0.17180660913466722,2.3381983599936205,5.12624155437616,0.0
