VCP0.32,VCP0.71,VCP1.18,HCP0.32,HCP0.71,HCP1.18,name,plot
24.967862738027787,26.526176294813105,24.73014692933587,23.040169822830485,28.552461920154688,29.380647747793173,var0,1
21.348769939401226,22.598545230848927,21.401744924720475,20.66528111351374,24.235469587919965,24.595676516701428,var1,2
22.297542089207486,23.484545726673407,22.48327917169621,18.657934704448387,23.37401790493738,24.91487726591656,var2,3
22.12498594594968,23.5758859839749,22.75038932470232,20.817952530541252,26.24065655621839,27.79072401598821,var3,4
22.337671424848846,22.804060809777287,21.68718616665838,19.183802918654234,22.67317585776512,24.471036224150755,var4,5
21.65604599516929,21.52073019469132,20.69206991036109,17.255619466566106,20.11315560212198,21.695509709546727,var5,6
20.43783402034251,20.004481923486548,19.364375326301293,15.112565131254087,17.543401429157008,20.309266455812395,var6,7
22.762469106423737,22.461534844896697,21.92025286879116,18.443063821224488,22.055072107828458,24.540956388264547,var7,8
22.19779202632755,22.05963771277012,21.448882010545077,18.929350556941728,23.223142186448907,25.924159634863496,var8,9
23.745064553413425,22.02310160984953,20.671120094439047,18.43740932429754,19.830871999788705,21.324628839030087,var9,10
24.40490548660196,21.817586030921174,20.312354496773967,19.873651543741488,20.609585385535663,21.914390223294237,var10,11
22.73265874280445,21.383719808739077,20.43281593832574,18.041594539411413,20.229962609984028,22.431191436309238,var11,12
24.727086724179674,25.26111373118742,24.15664571846981,20.97062394756875,26.04111125112073,28.07344467957877,var12,13
22.511374120553562,21.31978162862804,20.885855707640047,19.025477004699784,22.011269479880205,24.015035153843414,var13,14
23.4395083263157,23.740298447117578,22.42304845092032,22.63870054101742,24.83410550321293,24.407196074307734,var14,15
76.08633030665335,28.814249740215484,24.73800311030664,37.905842243768014,24.21113479461537,29.076647034254933,var15,16
25.44712166083023,26.823032131042947,25.00773199030301,24.770445882475556,29.472317107068285,29.83664881810051,var16,17
24.8411686926458,23.904710910260267,22.53827243849159,19.17814842172729,23.70497109387984,24.376796002953906,var17,18
22.150783376004814,21.383719808739077,20.917280431523107,18.126411993315585,21.544041448432022,23.939034975458856,var18,19
26.291557537968988,26.489640191892494,24.42637459846617,24.346358612954713,29.10729520749939,28.942886720298123,var19,20
39.29288900954384,21.479627078905644,20.77848790103954,16.096447596542458,19.227369125834816,21.9387102803773,var20,21
23.015857197187707,22.20578212445251,20.872762072688747,17.81541466233363,20.181293023374838,21.522229302829928,var21,22
23.26293924949375,21.895225249627444,20.901568069581565,18.199920453365863,21.018409913052825,23.312793505570102,var22,23
23.544417875206662,23.45257663661788,22.53827243849159,20.286429819408447,24.099194745414238,26.629441290272194,var23,24
25.64203557680251,24.57606180142624,23.685274860223718,20.167685383942608,25.573883219672556,27.854564165831253,var24,25
23.79092665128927,23.886442858799967,22.56184098140389,20.716171585856234,22.46389663534562,24.960477372947306,var25,26
23.85914652187957,21.51616318182624,20.631839189585204,18.49960879049393,20.99407511974823,22.40079136495541,var26,27
22.193779092763414,21.822153043786244,20.980129879289244,19.964123494572593,21.83119200942621,22.637911921515233,var27,28
21.649739956711368,21.41568889879461,21.28652093714921,20.04328645154982,23.19880739314432,25.124637758257947,var28,29
23.71984039958172,24.46188647979937,22.970362391883825,18.92369606001478,24.546954942218747,26.021439863195724,var29,30
23.80181889953477,22.73555561680116,21.155584587636408,18.968932035430342,21.894462472018166,23.030072841979557,var30,31
27.426644460395824,27.010279658511013,25.277460870299386,24.216305183634983,29.404179685815425,29.967369124921948,var31,32
26.043328933216053,26.005536828194593,24.630635303706146,22.966661362780204,28.80067681186153,29.56000816878072,var32,33
24.515547797727407,22.858864964158176,21.551012363165068,20.46171922414373,22.011269479880205,22.896312528022733,var33,34
22.96712871819464,23.173988851848332,22.65349642606285,20.653972119659848,24.566422776862424,26.14304014861101,var34,35
23.915900868000893,23.128318723197584,21.95691504665475,20.58611815653651,23.442155326190253,25.00303747284266,var35,36
19.120445258859238,20.561657493025653,20.59779573871188,15.417907965309096,20.268898279271365,23.337113562653155,var36,37
24.630203042416987,22.84973093842803,21.18700931151948,19.494800249636192,20.200760858018512,21.236468632104,var37,38
26.445768842076482,24.863783611925946,23.310796900617113,21.128949861523203,24.82923854455202,25.699199106845196,var38,39
24.395159790803337,24.320309080982057,23.114392376347908,20.405174254874282,24.89250900714396,27.833284115883565,var39,40
26.747312135610073,25.818289300726533,24.49184277322257,22.7630994734102,27.155644784471058,28.948966734568874,var40,41
30.92936218566248,26.010103841059667,23.939291378278554,25.454640010635863,28.73253939060867,29.034086934359568,var41,42
27.40657979257514,23.251628070554595,21.273427302197927,23.57734703089023,25.807497235396642,26.2160003198602,var42,43
23.870038770125078,21.867823172436992,21.281283483168693,23.76959992640636,26.751687215614833,27.438083188283876,var43,44
22.8926028091464,22.297122381754004,21.401744924720465,25.13798818272696,28.177706103263965,28.952006741704263,var44,45
24.17846137834004,23.690061305601763,22.580172070335678,20.58611815653651,24.37174443042568,25.586718842836056,var45,46
25.732613220107282,23.918411948855486,22.588028251306447,21.739635529633226,24.8779081311612,25.54111873580532,var46,47
24.19107345525589,24.649134007267428,23.161529462172517,21.909270437441553,26.25039047354022,27.31952291000396,var47,48
26.673932779008737,25.631041773258467,23.776930304882683,21.524764646409327,27.170245660453833,27.95184439416348,var48,49
23.949150888960887,25.00079399787817,23.326509262558645,21.38905672016265,25.559282343689798,26.53216106193995,var49,50
22.90292178116847,23.2333600190943,22.022383221411147,19.325165341827848,23.77797547379361,25.331358243463946,var50,51
21.877330617420178,21.840421095246533,21.205340400451274,18.742752158352552,22.828918534914518,24.878397180291987,var51,52
26.21072559046283,23.05981353022147,21.810266335200406,20.800989039760413,23.787709391115467,24.106235367904876,var52,53
24.545358161346694,23.269896122014888,21.77098543034657,19.704016635933147,22.780248948305324,23.869114811345067,var53,54
26.14766520588357,26.535310320543246,24.567785855939995,23.430330110789672,28.781208977217865,29.155687219774872,var54,55
25.438522517478518,26.03750591825011,24.55207349399847,22.723517994921583,28.59626454810295,30.39297012387545,var55,56
26.779415604123145,25.48489736157608,23.81882993672677,25.56207545224781,32.081006949320624,33.51505745191308,var56,57
29.413619850866226,27.56745522805011,24.86108327884867,25.788255329325594,30.37757141799913,30.225769731429445,var57,58
26.96401054807337,23.342968327856088,21.98048358956705,21.649163578802103,23.70010413521893,24.86319714461508,var58,59
26.07600567795259,24.128494540648923,22.373292638105454,21.38905672016265,23.500558830121268,23.340153569788537,var59,60
22.745844095943745,21.808452005191025,20.985367333269764,18.002013060922803,19.869807669076053,22.1636708083956,var60,61
21.3556492540826,20.71236891757312,20.259979956968838,17.216037988077506,20.44410879106444,23.352313598330074,var61,62
31.632772111833052,27.124454980137873,24.604448033803585,24.125833232803863,27.968426880844465,28.775686327852068,var62,63
25.908609020705804,25.302216846973096,23.31865308158788,22.169377296081013,26.58134366248269,27.389443074117757,var63,64
23.775448193256175,24.845515560465643,23.58052578061348,21.462565180212934,25.87076769798859,27.21920267453635,var64,65
26.471566272131625,27.156424070193392,25.16223688272812,24.26154115905053,29.91521034521187,29.74848861117442,var65,66
22.763042382647185,22.192081085857293,21.12939731773384,17.594889282182788,20.629053220179337,22.039030515844914,var66,67
20.877536883727053,19.798966344558192,19.64457911425868,15.417907965309096,18.48272445071428,21.613429516891394,var67,68
23.945137955396753,23.365803392181462,21.760510522385545,19.975432488426485,22.51256622195481,23.60767419770219,var68,69
24.41235807750677,22.904535092808924,21.6505239887948,20.167685383942608,23.86071377102924,25.462078550285376,var69,70
35.65258499064971,29.919466853563534,26.613011635329947,30.20441742926937,32.84511945908482,31.025291608034983,var70,71
,,,,,,var71,72
23.50734601275703,26.06034098257549,24.38971242060259,26.58553939602479,33.297746614550235,34.30849931424787,var56,73
,,,,,,var17,74
23.42479423658055,25.41639216859997,23.221760182948408,26.06532567874589,33.04953172284339,33.9072183723774,var15,75
19.07018804327031,21.6668746063737,20.81253135191287,20.693553598148462,23.782842432454533,24.990877444301127,var48,76
16.125841359641914,17.679872375163573,18.59185086417576,14.060828702842384,16.633280159565242,21.002388082679566,var28,77
16.387255317534155,19.155017530582672,19.61315439037561,15.97770316107662,19.387978761645122,22.37343130073697,var41,78
22.901966320796053,26.795630053852506,25.09938743496197,24.408558079151103,30.88860207739557,30.736490930173662,var69,79
19.579257329692048,23.33840131499102,22.48327917169621,20.071558936184548,25.233196113408262,27.027682225007272,var32,80
20.446050979545262,22.42043172911102,21.886209417917836,18.25646542263532,23.320481359667287,26.16736020569408,var63,81
22.32410388756057,26.43026902464653,25.149143247776838,24.578192986959444,30.22669569951065,30.37473008106317,var21,82
16.848169401186272,18.94036792592416,19.479599313872555,15.564924885409653,18.901282895553265,22.364311279330824,var51,83
16.497324352436152,18.415161446440585,19.026559544558253,14.219154616796832,17.494731842547818,21.263828696322427,var42,84
19.5379814416038,22.237751214508034,21.784079065297853,20.5974271503904,25.6906902275346,27.50496334526228,var66,85
,,,,,,var1,86
24.02329461386015,26.22932045858325,24.677772389530748,27.51287689204372,36.41260015753807,37.175226042913366,var26,87
24.346622403884744,25.772619172075785,24.476130411281037,23.950543828068586,31.243890059642617,31.818733470369764,var35,88
29.52674635895995,28.544795981176076,25.670269918837786,22.248540253058227,30.60631847506231,28.81520642061205,var47,89
22.619914418859697,23.964082077506234,22.65349642606285,22.095868836030732,26.143317383000017,27.365123017034712,var6,90
24.51172595623776,25.434660220060266,23.56219469168169,26.04836218796505,30.499245384522094,30.44465024517696,var58,91
,,,,,,var52,92
24.346622403884762,25.44379424579041,24.931788907585588,20.422137745655114,28.017096467453648,32.107534148231075,var38,93
