    0.39303E+01   -0.66246E-01    0.18202E+03    0.22601E+01
    0.25570E+02   -0.66261E-01    0.22304E+03    0.23484E+01
    0.20891E+01   -0.48789E+00    0.10258E+03    0.20111E+01
    0.18662E+02   -0.22972E+00    0.19492E+03    0.22898E+01
    0.11555E+02   -0.16478E+01    0.32363E+02    0.15101E+01
    0.22123E+02   -0.11603E+01    0.51920E+02    0.17153E+01
    0.73773E+01   -0.11603E+01    0.49356E+02    0.16933E+01
    0.21912E+02   -0.11516E+01    0.53809E+02    0.17309E+01
    0.75881E+01   -0.11516E+01    0.51381E+02    0.17108E+01
    0.27676E+02   -0.15905E+01    0.58120E+02    0.17643E+01
    0.18243E+01   -0.15905E+01    0.49040E+02    0.16905E+01
    0.14966E+02   -0.15905E+01    0.36078E+02    0.15572E+01
    0.27881E+02   -0.16257E+00    0.19024E+03    0.22793E+01
    0.16195E+01   -0.16258E+00    0.15489E+03    0.21900E+01
    0.23009E+01   -0.25696E+00    0.14689E+03    0.21670E+01
    0.32786E+01   -0.26417E+00    0.14293E+03    0.21551E+01
    0.36486E+01   -0.14303E+01    0.43524E+02    0.16387E+01
    0.25851E+02   -0.14301E+01    0.45279E+02    0.16559E+01
    0.26222E+02   -0.26380E+00    0.19484E+03    0.22897E+01
    0.22233E+01   -0.49960E+00    0.97517E+02    0.19891E+01
    0.27924E+02   -0.16276E+01    0.62096E+02    0.17931E+01
    0.15762E+01   -0.16276E+01    0.51947E+02    0.17156E+01
    0.15220E+02   -0.16277E+01    0.34920E+02    0.15431E+01
    0.23715E+02   -0.20987E+00    0.21787E+03    0.23382E+01
    0.57851E+01   -0.20995E+00    0.17258E+03    0.22370E+01
    0.12680E+02   -0.12581E+01    0.41717E+02    0.16203E+01
    0.27204E+02   -0.24755E+00    0.18699E+03    0.22718E+01
    0.26348E+02   -0.99210E+00    0.67793E+02    0.18312E+01
    0.27813E+02   -0.23824E+00    0.18398E+03    0.22648E+01
    0.16876E+01   -0.23842E+00    0.14537E+03    0.21625E+01
    0.15147E+02   -0.23114E+00    0.18238E+03    0.22610E+01
    0.14589E+02   -0.49250E+00    0.12043E+03    0.20807E+01
    0.23369E+00   -0.32722E+00    0.10360E+03    0.20153E+01
    0.14270E+02   -0.11751E+01    0.47612E+02    0.16777E+01
    0.25998E+01   -0.23982E+00    0.15016E+03    0.21766E+01
    0.26903E+02   -0.24172E+00    0.19652E+03    0.22934E+01
    0.19259E+02   -0.36652E+00    0.16477E+03    0.22169E+01
    0.21384E+02   -0.23083E+00    0.22207E+03    0.23465E+01
    0.81157E+01   -0.23083E+00    0.18705E+03    0.22719E+01
    0.14061E+02   -0.11878E+01    0.46316E+02    0.16657E+01
    0.13634E+02   -0.99604E+00    0.53895E+02    0.17316E+01
    0.16789E+02   -0.15107E+01    0.34994E+02    0.15440E+01
    0.34718E+01   -0.12443E+01    0.48972E+02    0.16900E+01
    0.31516E+01   -0.99390E+00    0.57618E+02    0.17606E+01
    0.33651E+01   -0.18768E+00    0.15730E+03    0.21967E+01
    0.26135E+02   -0.18758E+00    0.21400E+03    0.23304E+01
    0.11762E+02   -0.18251E+01    0.30194E+02    0.14799E+01
    0.14731E+02   -0.48749E+00    0.12180E+03    0.20857E+01
    0.28304E+02   -0.41356E+00    0.14878E+03    0.21725E+01
    0.11953E+01   -0.41470E+00    0.12131E+03    0.20839E+01
    0.78624E+01   -0.29210E+00    0.16844E+03    0.22264E+01
    0.21638E+02   -0.29208E+00    0.20141E+03    0.23041E+01
    0.26028E+02   -0.12434E+01    0.53265E+02    0.17264E+01
    0.16248E+02   -0.36635E+00    0.14523E+03    0.21621E+01
    0.38485E+01   -0.12175E+00    0.17331E+03    0.22388E+01
    0.27557E+02   -0.59138E+00    0.11900E+03    0.20756E+01
    0.19499E+01   -0.58857E+00    0.89969E+02    0.19541E+01
    0.46074E+01   -0.12293E+01    0.46050E+02    0.16632E+01
    0.25652E+02   -0.12177E+00    0.21237E+03    0.23271E+01
