    0.12500E+00   -0.31250E-01    0.94908E+02    0.19773E+01
    0.12500E+00   -0.10155E+00    0.55559E+02    0.17448E+01
    0.12500E+00   -0.18945E+00    0.27242E+02    0.14352E+01
    0.12500E+00   -0.29935E+00    0.11569E+02    0.10633E+01
    0.12500E+00   -0.43665E+00    0.44938E+01    0.65261E+00
    0.12500E+00   -0.60830E+00    0.17531E+01    0.24381E+00
    0.12500E+00   -0.82290E+00    0.73265E+00   -0.13510E+00
    0.12500E+00   -0.10911E+01    0.32839E+00   -0.48361E+00
    0.12500E+00   -0.14264E+01    0.15088E+00   -0.82136E+00
    0.12500E+00   -0.18455E+01    0.69066E-01   -0.11607E+01
    0.12500E+00   -0.23693E+01    0.31081E-01   -0.15075E+01
    0.12500E+00   -0.30242E+01    0.13629E-01   -0.18655E+01
    0.12500E+00   -0.38427E+01    0.57533E-02   -0.22401E+01
    0.12500E+00   -0.48659E+01    0.23036E-02   -0.26376E+01
    0.37500E+00   -0.31250E-01    0.65712E+03    0.28176E+01
    0.37500E+00   -0.10155E+00    0.18722E+03    0.22723E+01
    0.37500E+00   -0.18945E+00    0.10547E+03    0.20231E+01
    0.37500E+00   -0.29935E+00    0.54719E+02    0.17381E+01
    0.37500E+00   -0.43665E+00    0.21849E+02    0.13394E+01
    0.37500E+00   -0.60830E+00    0.73746E+01    0.86774E+00
    0.37500E+00   -0.82290E+00    0.23590E+01    0.37274E+00
    0.37500E+00   -0.10911E+01    0.76699E+00   -0.11521E+00
    0.37500E+00   -0.14264E+01    0.25949E+00   -0.58588E+00
    0.37500E+00   -0.18455E+01    0.92644E-01   -0.10332E+01
    0.37500E+00   -0.23693E+01    0.34985E-01   -0.14561E+01
    0.37500E+00   -0.30242E+01    0.13893E-01   -0.18572E+01
    0.37500E+00   -0.38427E+01    0.56659E-02   -0.22467E+01
    0.37500E+00   -0.48659E+01    0.22778E-02   -0.26425E+01
    0.62500E+00   -0.31250E-01    0.28016E+03    0.24474E+01
    0.62500E+00   -0.10155E+00    0.12635E+03    0.21016E+01
    0.62500E+00   -0.18945E+00    0.69203E+02    0.18401E+01
    0.62500E+00   -0.29935E+00    0.64419E+02    0.18090E+01
    0.62500E+00   -0.43665E+00    0.36385E+02    0.15609E+01
    0.62500E+00   -0.60830E+00    0.15063E+02    0.11779E+01
    0.62500E+00   -0.82290E+00    0.53602E+01    0.72918E+00
    0.62500E+00   -0.10911E+01    0.17166E+01    0.23467E+00
    0.62500E+00   -0.14264E+01    0.51616E+00   -0.28721E+00
    0.62500E+00   -0.18455E+01    0.15319E+00   -0.81477E+00
    0.62500E+00   -0.23693E+01    0.46769E-01   -0.13300E+01
    0.62500E+00   -0.30242E+01    0.15477E-01   -0.18103E+01
    0.62500E+00   -0.38427E+01    0.57230E-02   -0.22424E+01
    0.62500E+00   -0.48659E+01    0.22540E-02   -0.26471E+01
    0.87500E+00   -0.31250E-01    0.87061E+03    0.29398E+01
    0.87500E+00   -0.10155E+00    0.28111E+03    0.24489E+01
    0.87500E+00   -0.18945E+00    0.20168E+03    0.23047E+01
    0.87500E+00   -0.29935E+00    0.13305E+03    0.21240E+01
    0.87500E+00   -0.43665E+00    0.60018E+02    0.17783E+01
    0.87500E+00   -0.60830E+00    0.23960E+02    0.13795E+01
    0.87500E+00   -0.82290E+00    0.90752E+01    0.95786E+00
    0.87500E+00   -0.10911E+01    0.30889E+01    0.48980E+00
    0.87500E+00   -0.14264E+01    0.94165E+00   -0.26109E-01
    0.87500E+00   -0.18455E+01    0.26415E+00   -0.57815E+00
    0.87500E+00   -0.23693E+01    0.70324E-01   -0.11529E+01
    0.87500E+00   -0.30242E+01    0.19186E-01   -0.17170E+01
    0.87500E+00   -0.38427E+01    0.60533E-02   -0.22180E+01
    0.87500E+00   -0.48659E+01    0.22473E-02   -0.26483E+01
    0.11250E+01   -0.31250E-01    0.48115E+03    0.26823E+01
    0.11250E+01   -0.10155E+00    0.20386E+03    0.23093E+01
